timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"04:51 (MST)","06:01 (MST)","12:28 (MST)","16:06 (MST)","18:55 (MST)","18:55 (MST)","20:05 (MST)","04:41 (MST)","00:28 (MST)","22:37 (MST)","02:19 (MST)","30 Aug 2024",1725033661,30-08-2024,DD-MM-YYYY,30,Friday,8,August,2024,AD,"Anno Domini",25-02-1446,DD-MM-YYYY,25,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:52 (MST)","06:02 (MST)","12:28 (MST)","16:05 (MST)","18:53 (MST)","18:53 (MST)","20:03 (MST)","04:42 (MST)","00:28 (MST)","22:36 (MST)","02:19 (MST)","31 Aug 2024",1725120061,31-08-2024,DD-MM-YYYY,31,Saturday,8,August,2024,AD,"Anno Domini",26-02-1446,DD-MM-YYYY,26,"Al Sabt",السبت,2,Ṣafar,صَفَر,1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:53 (MST)","06:03 (MST)","12:28 (MST)","16:04 (MST)","18:52 (MST)","18:52 (MST)","20:02 (MST)","04:43 (MST)","00:27 (MST)","22:36 (MST)","02:19 (MST)","01 Sep 2024",1725206461,01-09-2024,DD-MM-YYYY,01,Sunday,9,September,2024,AD,"Anno Domini",27-02-1446,DD-MM-YYYY,27,"Al Ahad",الاحد,2,Ṣafar,صَفَر,1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:53 (MST)","06:03 (MST)","12:27 (MST)","16:04 (MST)","18:51 (MST)","18:51 (MST)","20:01 (MST)","04:43 (MST)","00:27 (MST)","22:35 (MST)","02:19 (MST)","02 Sep 2024",1725292861,02-09-2024,DD-MM-YYYY,02,Monday,9,September,2024,AD,"Anno Domini",28-02-1446,DD-MM-YYYY,28,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:54 (MST)","06:04 (MST)","12:27 (MST)","16:03 (MST)","18:49 (MST)","18:49 (MST)","19:59 (MST)","04:44 (MST)","00:27 (MST)","22:34 (MST)","02:19 (MST)","03 Sep 2024",1725379261,03-09-2024,DD-MM-YYYY,03,Tuesday,9,September,2024,AD,"Anno Domini",29-02-1446,DD-MM-YYYY,29,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:55 (MST)","06:05 (MST)","12:27 (MST)","16:02 (MST)","18:48 (MST)","18:48 (MST)","19:58 (MST)","04:45 (MST)","00:26 (MST)","22:34 (MST)","02:19 (MST)","04 Sep 2024",1725465661,04-09-2024,DD-MM-YYYY,04,Wednesday,9,September,2024,AD,"Anno Domini",30-02-1446,DD-MM-YYYY,30,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:56 (MST)","06:05 (MST)","12:26 (MST)","16:02 (MST)","18:47 (MST)","18:47 (MST)","19:56 (MST)","04:46 (MST)","00:26 (MST)","22:33 (MST)","02:19 (MST)","05 Sep 2024",1725552061,05-09-2024,DD-MM-YYYY,05,Thursday,9,September,2024,AD,"Anno Domini",02-03-1446,DD-MM-YYYY,02,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:57 (MST)","06:06 (MST)","12:26 (MST)","16:01 (MST)","18:45 (MST)","18:45 (MST)","19:55 (MST)","04:47 (MST)","00:26 (MST)","22:32 (MST)","02:19 (MST)","06 Sep 2024",1725638461,06-09-2024,DD-MM-YYYY,06,Friday,9,September,2024,AD,"Anno Domini",03-03-1446,DD-MM-YYYY,03,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:57 (MST)","06:07 (MST)","12:26 (MST)","16:00 (MST)","18:44 (MST)","18:44 (MST)","19:53 (MST)","04:47 (MST)","00:25 (MST)","22:32 (MST)","02:19 (MST)","07 Sep 2024",1725724861,07-09-2024,DD-MM-YYYY,07,Saturday,9,September,2024,AD,"Anno Domini",04-03-1446,DD-MM-YYYY,04,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:58 (MST)","06:07 (MST)","12:25 (MST)","16:00 (MST)","18:43 (MST)","18:43 (MST)","19:52 (MST)","04:48 (MST)","00:25 (MST)","22:31 (MST)","02:19 (MST)","08 Sep 2024",1725811261,08-09-2024,DD-MM-YYYY,08,Sunday,9,September,2024,AD,"Anno Domini",05-03-1446,DD-MM-YYYY,05,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:59 (MST)","06:08 (MST)","12:25 (MST)","15:59 (MST)","18:41 (MST)","18:41 (MST)","19:50 (MST)","04:49 (MST)","00:25 (MST)","22:30 (MST)","02:19 (MST)","09 Sep 2024",1725897661,09-09-2024,DD-MM-YYYY,09,Monday,9,September,2024,AD,"Anno Domini",06-03-1446,DD-MM-YYYY,06,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:00 (MST)","06:09 (MST)","12:25 (MST)","15:58 (MST)","18:40 (MST)","18:40 (MST)","19:49 (MST)","04:50 (MST)","00:24 (MST)","22:30 (MST)","02:19 (MST)","10 Sep 2024",1725984061,10-09-2024,DD-MM-YYYY,10,Tuesday,9,September,2024,AD,"Anno Domini",07-03-1446,DD-MM-YYYY,07,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:00 (MST)","06:09 (MST)","12:24 (MST)","15:57 (MST)","18:39 (MST)","18:39 (MST)","19:47 (MST)","04:50 (MST)","00:24 (MST)","22:29 (MST)","02:19 (MST)","11 Sep 2024",1726070461,11-09-2024,DD-MM-YYYY,11,Wednesday,9,September,2024,AD,"Anno Domini",08-03-1446,DD-MM-YYYY,08,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:01 (MST)","06:10 (MST)","12:24 (MST)","15:57 (MST)","18:37 (MST)","18:37 (MST)","19:46 (MST)","04:51 (MST)","00:24 (MST)","22:28 (MST)","02:19 (MST)","12 Sep 2024",1726156861,12-09-2024,DD-MM-YYYY,12,Thursday,9,September,2024,AD,"Anno Domini",09-03-1446,DD-MM-YYYY,09,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:02 (MST)","06:11 (MST)","12:23 (MST)","15:56 (MST)","18:36 (MST)","18:36 (MST)","19:44 (MST)","04:52 (MST)","00:23 (MST)","22:27 (MST)","02:19 (MST)","13 Sep 2024",1726243261,13-09-2024,DD-MM-YYYY,13,Friday,9,September,2024,AD,"Anno Domini",10-03-1446,DD-MM-YYYY,10,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:03 (MST)","06:11 (MST)","12:23 (MST)","15:55 (MST)","18:35 (MST)","18:35 (MST)","19:43 (MST)","04:53 (MST)","00:23 (MST)","22:27 (MST)","02:19 (MST)","14 Sep 2024",1726329661,14-09-2024,DD-MM-YYYY,14,Saturday,9,September,2024,AD,"Anno Domini",11-03-1446,DD-MM-YYYY,11,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:03 (MST)","06:12 (MST)","12:23 (MST)","15:54 (MST)","18:33 (MST)","18:33 (MST)","19:42 (MST)","04:53 (MST)","00:23 (MST)","22:26 (MST)","02:19 (MST)","15 Sep 2024",1726416061,15-09-2024,DD-MM-YYYY,15,Sunday,9,September,2024,AD,"Anno Domini",12-03-1446,DD-MM-YYYY,12,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,"Mawlid al-Nabi"
"05:04 (MST)","06:13 (MST)","12:22 (MST)","15:53 (MST)","18:32 (MST)","18:32 (MST)","19:40 (MST)","04:54 (MST)","00:22 (MST)","22:25 (MST)","02:19 (MST)","16 Sep 2024",1726502461,16-09-2024,DD-MM-YYYY,16,Monday,9,September,2024,AD,"Anno Domini",13-03-1446,DD-MM-YYYY,13,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:05 (MST)","06:13 (MST)","12:22 (MST)","15:52 (MST)","18:30 (MST)","18:30 (MST)","19:39 (MST)","04:55 (MST)","00:22 (MST)","22:25 (MST)","02:19 (MST)","17 Sep 2024",1726588861,17-09-2024,DD-MM-YYYY,17,Tuesday,9,September,2024,AD,"Anno Domini",14-03-1446,DD-MM-YYYY,14,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:06 (MST)","06:14 (MST)","12:22 (MST)","15:52 (MST)","18:29 (MST)","18:29 (MST)","19:37 (MST)","04:56 (MST)","00:21 (MST)","22:24 (MST)","02:19 (MST)","18 Sep 2024",1726675261,18-09-2024,DD-MM-YYYY,18,Wednesday,9,September,2024,AD,"Anno Domini",15-03-1446,DD-MM-YYYY,15,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:06 (MST)","06:14 (MST)","12:21 (MST)","15:51 (MST)","18:28 (MST)","18:28 (MST)","19:36 (MST)","04:56 (MST)","00:21 (MST)","22:23 (MST)","02:19 (MST)","19 Sep 2024",1726761661,19-09-2024,DD-MM-YYYY,19,Thursday,9,September,2024,AD,"Anno Domini",16-03-1446,DD-MM-YYYY,16,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:07 (MST)","06:15 (MST)","12:21 (MST)","15:50 (MST)","18:26 (MST)","18:26 (MST)","19:34 (MST)","04:57 (MST)","00:21 (MST)","22:23 (MST)","02:19 (MST)","20 Sep 2024",1726848061,20-09-2024,DD-MM-YYYY,20,Friday,9,September,2024,AD,"Anno Domini",17-03-1446,DD-MM-YYYY,17,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:08 (MST)","06:16 (MST)","12:21 (MST)","15:49 (MST)","18:25 (MST)","18:25 (MST)","19:33 (MST)","04:58 (MST)","00:20 (MST)","22:22 (MST)","02:19 (MST)","21 Sep 2024",1726934461,21-09-2024,DD-MM-YYYY,21,Saturday,9,September,2024,AD,"Anno Domini",18-03-1446,DD-MM-YYYY,18,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:08 (MST)","06:16 (MST)","12:20 (MST)","15:48 (MST)","18:24 (MST)","18:24 (MST)","19:32 (MST)","04:58 (MST)","00:20 (MST)","22:21 (MST)","02:19 (MST)","22 Sep 2024",1727020861,22-09-2024,DD-MM-YYYY,22,Sunday,9,September,2024,AD,"Anno Domini",19-03-1446,DD-MM-YYYY,19,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:09 (MST)","06:17 (MST)","12:20 (MST)","15:47 (MST)","18:22 (MST)","18:22 (MST)","19:30 (MST)","04:59 (MST)","00:20 (MST)","22:21 (MST)","02:19 (MST)","23 Sep 2024",1727107261,23-09-2024,DD-MM-YYYY,23,Monday,9,September,2024,AD,"Anno Domini",20-03-1446,DD-MM-YYYY,20,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:10 (MST)","06:18 (MST)","12:20 (MST)","15:46 (MST)","18:21 (MST)","18:21 (MST)","19:29 (MST)","05:00 (MST)","00:19 (MST)","22:20 (MST)","02:19 (MST)","24 Sep 2024",1727193661,24-09-2024,DD-MM-YYYY,24,Tuesday,9,September,2024,AD,"Anno Domini",21-03-1446,DD-MM-YYYY,21,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:11 (MST)","06:18 (MST)","12:19 (MST)","15:46 (MST)","18:20 (MST)","18:20 (MST)","19:27 (MST)","05:01 (MST)","00:19 (MST)","22:19 (MST)","02:19 (MST)","25 Sep 2024",1727280061,25-09-2024,DD-MM-YYYY,25,Wednesday,9,September,2024,AD,"Anno Domini",22-03-1446,DD-MM-YYYY,22,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:11 (MST)","06:19 (MST)","12:19 (MST)","15:45 (MST)","18:18 (MST)","18:18 (MST)","19:26 (MST)","05:01 (MST)","00:19 (MST)","22:19 (MST)","02:19 (MST)","26 Sep 2024",1727366461,26-09-2024,DD-MM-YYYY,26,Thursday,9,September,2024,AD,"Anno Domini",23-03-1446,DD-MM-YYYY,23,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:12 (MST)","06:20 (MST)","12:19 (MST)","15:44 (MST)","18:17 (MST)","18:17 (MST)","19:25 (MST)","05:02 (MST)","00:18 (MST)","22:18 (MST)","02:19 (MST)","27 Sep 2024",1727452861,27-09-2024,DD-MM-YYYY,27,Friday,9,September,2024,AD,"Anno Domini",24-03-1446,DD-MM-YYYY,24,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:13 (MST)","06:20 (MST)","12:18 (MST)","15:43 (MST)","18:16 (MST)","18:16 (MST)","19:23 (MST)","05:03 (MST)","00:18 (MST)","22:17 (MST)","02:19 (MST)","28 Sep 2024",1727539261,28-09-2024,DD-MM-YYYY,28,Saturday,9,September,2024,AD,"Anno Domini",25-03-1446,DD-MM-YYYY,25,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:13 (MST)","06:21 (MST)","12:18 (MST)","15:42 (MST)","18:14 (MST)","18:14 (MST)","19:22 (MST)","05:03 (MST)","00:18 (MST)","22:16 (MST)","02:19 (MST)","29 Sep 2024",1727625661,29-09-2024,DD-MM-YYYY,29,Sunday,9,September,2024,AD,"Anno Domini",26-03-1446,DD-MM-YYYY,26,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:14 (MST)","06:22 (MST)","12:18 (MST)","15:41 (MST)","18:13 (MST)","18:13 (MST)","19:21 (MST)","05:04 (MST)","00:17 (MST)","22:16 (MST)","02:19 (MST)","30 Sep 2024",1727712061,30-09-2024,DD-MM-YYYY,30,Monday,9,September,2024,AD,"Anno Domini",27-03-1446,DD-MM-YYYY,27,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
